%gen_inp
dea	촵
deh	촶
deb	촷
dem	촸
deq	촹
deu	촺
ded	촻
dez	촼
dee	촽
dex	촾
dew	촿
ds	쵀
dsy	쵁
dsf	쵂
dsv	쵃
dsl	쵄
dsk	쵅
dsg	쵆
dsc	쵇
dss	쵈
dsj	쵉
dsn	쵊
dsr	쵋
dsp	쵌
dst	쵍
dsi	쵎
dws	쵏
dso	쵐
dsa	쵑
dsh	쵒
dsb	쵓
dsm	쵔
dsq	쵕
dsu	쵖
dsd	쵗
dsz	쵘
dse	쵙
dsx	쵚
dsw	쵛
dx	최
dxy	쵝
dxf	쵞
dxv	쵟
dxl	쵠
dxk	쵡
dxg	쵢
dxc	쵣
dxs	쵤
dxj	쵥
dxn	쵦
dxr	쵧
dxp	쵨
dxt	쵩
dxi	쵪
dwx	쵫
dxo	쵬
dxa	쵭
dxh	쵮
dxb	쵯
dxm	쵰
dxq	쵱
dxu	쵲
dxd	쵳
dxz	쵴
dxe	쵵
dxx	쵶
dxw	쵷
dmf	쵺
dmv	쵻
dmk	쵽
dmg	쵾
dmj	춁
dmn	춂
dmr	춃
dmp	춄
dmt	춅
dmi	춆
dwm	춇
dmh	춊
dmm	춌
dtf	춖
dtv	춗
dtk	춙
dtg	춚
dtj	춝
dtn	춞
dtr	춟
dtp	춠
dtt	춡
dti	춢
dwt	춣
dth	춦
dtm	춨
da	춰
day	춱
daf	춲
dav	춳
dal	춴
dak	춵
dag	춶
dac	춷
das	춸
daj	춹
dan	춺
dar	춻
dap	춼
dat	춽
dai	춾
dwa	춿
dao	췀
daa	췁
dah	췂
dab	췃
dam	췄
daq	췅
dau	췆
dad	췇
daz	췈
dae	췉
dax	췊
daw	췋
dz	췌
dzy	췍
dzf	췎
dzv	췏
dzl	췐
dzk	췑
dzg	췒
dzc	췓
dzs	췔
dzj	췕
dzn	췖
dzr	췗
dzp	췘
dzt	췙
dzi	췚
dwz	췛
dzo	췜
dza	췝
dzh	췞
dzb	췟
dzm	췠
dzq	췡
dzu	췢
dzd	췣
dzz	췤
dze	췥
dzx	췦
dzw	췧
dd	취
ddy	췩
ddf	췪
ddv	췫
ddl	췬
ddk	췭
ddg	췮
ddc	췯
dds	췰
ddj	췱
ddn	췲
ddr	췳
ddp	췴
ddt	췵
ddi	췶
dwd	췷
ddo	췸
dda	췹
ddh	췺
ddb	췻
ddm	췼
ddq	췽
ddu	췾
ddd	췿
ddz	츀
dde	츁
ddx	츂
ddw	츃
drf	츆
drv	츇
drk	츉
drg	츊
drj	츍
drn	츎
drr	츏
drp	츐
drt	츑
dri	츒
dwr	츓
drh	츖
drm	츘
dvf	츢
dvv	츣
dvk	츥
dvg	츦
dvj	츩
dvn	츪
dvr	츫
dvp	츬
dvt	츭
dvi	츮
dwv	츯
dvh	츲
dvm	츴
dl	츼
dly	츽
dlf	츾
dlv	츿
dll	칀
dlk	칁
dlg	칂
dlc	칃
dls	칄
dlj	칅
dln	칆
dlr	칇
dlp	칈
dlt	칉
dli	칊
dwl	칋
dlo	칌
dla	칍
dlh	칎
dlb	칏
dlm	칐
dlq	칑
dlu	칒
dld	칓
dlz	칔
dle	칕
dlx	칖
dlw	칗
dif	칚
div	칛
dik	칝
dig	칞
dij	칡
din	칢
dir	칣
dip	칤
dit	칥
dii	칦
dwi	칧
dih	칪
dim	칬
#s16
zkf	칶
zkv	칷
zkk	칹
zkg	칺
zkj	칽
zkn	칾
zkr	칿
zkp	캀
zkt	캁
zki	캂
zwk	캃
zkh	캆
zkm	캈
zhf	캒
zhv	캓
zhk	캕
zhg	캖
zhj	캙
zhn	캚
zhr	캛
zhp	캜
zht	캝
zhi	캞
zwh	캟
zhh	캢
zhm	캤
zff	캮
zfv	캯
zfk	캱
zfg	캲
zfj	캵
zfn	캶
zfr	캷
zfp	캸
zft	캹
zfi	캺
zwf	캻
zfh	캾
zfm	컀
zo	컈
zoy	컉
zof	컊
zov	컋
zol	컌
zok	컍
zog	컎
zoc	컏
zos	컐
zoj	컑
zon	컒
zor	컓
zop	컔
zot	컕
zoi	컖
zwo	컗
zoo	컘
zoa	컙
zoh	컚
zob	컛
zom	컜
zoq	컝
zou	컞
zod	컟
zoz	컠
zoe	컡
zox	컢
zow	컣
zjf	컦
zjv	컧
zjk	컩
zjg	컪
zjj	컭
zjn	컮
zjr	컯
zjp	컰
zjt	컱
zji	컲
zwj	컳
zjh	컶
zjm	컸
zpf	켂
zpv	켃
zpk	켅
zpg	켆
zpj	켉
zpn	켊
zpr	켋
zpp	켌
zpt	켍
zpi	켎
zwp	켏
zph	켒
zpm	켔
zgf	켞
zgv	켟
zgk	켡
zgg	켢
zgj	켥
zgn	켦
zgr	켧
zgp	켨
zgt	켩
zgi	켪
zwg	켫
zgh	켮
zgm	켰
zq	켸
zqy	켹
zqf	켺
zqv	켻
zql	켼
zqk	켽
zqg	켾
zqc	켿
zqs	콀
zqj	콁
zqn	콂
zqr	콃
zqp	콄
zqt	콅
zqi	콆
zwq	콇
zqo	콈
zqa	콉
zqh	콊
zqb	콋
zqm	콌
zqq	콍
zqu	콎
zqd	콏
zqz	콐
zqe	콑
zqx	콒
zqw	콓
znf	콖
znv	콗
znk	콙
zng	콚
znj	콝
znn	콞
znr	콟
znp	콠
znt	콡
zni	콢
zwn	콣
znh	콦
znm	콨
ze	콰
zey	콱
zef	콲
zev	콳
zel	콴
zek	콵
zeg	콶
zec	콷
zes	콸
zej	콹
zen	콺
zer	콻
zep	콼
zet	콽
zei	콾
zwe	콿
zeo	쾀
zea	쾁
zeh	쾂
zeb	쾃
zem	쾄
zeq	쾅
zeu	쾆
zed	쾇
zez	쾈
zee	쾉
zex	쾊
zew	쾋
zs	쾌
zsy	쾍
zsf	쾎
zsv	쾏
zsl	쾐
zsk	쾑
zsg	쾒
zsc	쾓
zss	쾔
zsj	쾕
zsn	쾖
zsr	쾗
zsp	쾘
zst	쾙
zsi	쾚
zws	쾛
zso	쾜
zsa	쾝
zsh	쾞
zsb	쾟
zsm	쾠
zsq	쾡
zsu	쾢
zsd	쾣
zsz	쾤
zse	쾥
zsx	쾦
zsw	쾧
zx	쾨
zxy	쾩
zxf	쾪
zxv	쾫
zxl	쾬
zxk	쾭
zxg	쾮
zxc	쾯
zxs	쾰
zxj	쾱
zxn	쾲
zxr	쾳
zxp	쾴
zxt	쾵
zxi	쾶
zwx	쾷
zxo	쾸
zxa	쾹
zxh	쾺
zxb	쾻
zxm	쾼
zxq	쾽
zxu	쾾
zxd	쾿
zxz	쿀
zxe	쿁
zxx	쿂
zxw	쿃
zmf	쿆
zmv	쿇
zmk	쿉
zmg	쿊
zmj	쿍
zmn	쿎
zmr	쿏
zmp	쿐
zmt	쿑
zmi	쿒
zwm	쿓
zmh	쿖
zmm	쿘
ztf	쿢
ztv	쿣
ztk	쿥
ztg	쿦
ztj	쿩
ztn	쿪
ztr	쿫
ztp	쿬
ztt	쿭
zti	쿮
zwt	쿯
zth	쿲
ztm	쿴
za	쿼
zay	쿽
zaf	쿾
zav	쿿
zal	퀀
zak	퀁
zag	퀂
zac	퀃
zas	퀄
zaj	퀅
zan	퀆
zar	퀇
zap	퀈
zat	퀉
zai	퀊
zwa	퀋
zao	퀌
zaa	퀍
zah	퀎
zab	퀏
zam	퀐
zaq	퀑
zau	퀒
zad	퀓
zaz	퀔
zae	퀕
zax	퀖
zaw	퀗
zz	퀘
zzy	퀙
zzf	퀚
zzv	퀛
zzl	퀜
zzk	퀝
zzg	퀞
zzc	퀟
zzs	퀠
zzj	퀡
zzn	퀢
zzr	퀣
zzp	퀤
zzt	퀥
zzi	퀦
zwz	퀧
zzo	퀨
zza	퀩
zzh	퀪
zzb	퀫
zzm	퀬
zzq	퀭
zzu	퀮
zzd	퀯
zzz	퀰
zze	퀱
zzx	퀲
zzw	퀳
zd	퀴
zdy	퀵
zdf	퀶
zdv	퀷
zdl	퀸
zdk	퀹
zdg	퀺
zdc	퀻
zds	퀼
zdj	퀽
zdn	퀾
zdr	퀿
zdp	큀
zdt	큁
zdi	큂
zwd	큃
zdo	큄
zda	큅
zdh	큆
zdb	큇
zdm	큈
zdq	큉
zdu	큊
zdd	큋
zdz	큌
zde	큍
zdx	큎
zdw	큏
zrf	큒
zrv	큓
zrk	큕
zrg	큖
zrj	큙
zrn	큚
zrr	큛
zrp	큜
zrt	큝
zri	큞
zwr	큟
zrh	큢
zrm	큤
zvf	큮
zvv	큯
zvk	큱
zvg	큲
zvj	큵
zvn	큶
zvr	큷
zvp	큸
zvt	큹
zvi	큺
zwv	큻
zvh	큾
zvm	킀
zl	킈
zly	킉
zlf	킊
zlv	킋
zll	킌
zlk	킍
zlg	킎
zlc	킏
zls	킐
zlj	킑
zln	킒
zlr	킓
zlp	킔
zlt	킕
zli	킖
zwl	킗
zlo	킘
zla	킙
zlh	킚
zlb	킛
zlm	킜
zlq	킝
zlu	킞
zld	킟
zlz	킠
zle	킡
zlx	킢
zlw	킣
zif	킦
ziv	킧
zik	킩
zig	킪
zij	킭
zin	킮
zir	킯
zip	킰
zit	킱
zii	킲
zwi	킳
zih	킶
zim	킸
#s17
ekf	탂
ekv	탃
ekk	탅
ekg	탆
ekj	탉
ekn	탊
ekr	탋
ekp	탌
ekt	탍
eki	탎
ewk	탏
ekh	탒
ekm	탔
ehf	탞
ehv	탟
ehk	탡
ehg	탢
ehj	탥
ehn	탦
ehr	탧
ehp	탨
eht	탩
ehi	탪
ewh	탫
ehh	탮
ehm	탰
eff	탺
efv	탻
efk	탽
efg	탾
efj	턁
efn	턂
efr	턃
efp	턄
eft	턅
efi	턆
ewf	턇
efh	턊
efm	턌
eo	턔
eoy	턕
eof	턖
eov	턗
eol	턘
eok	턙
eog	턚
eoc	턛
eos	턜
eoj	턝
eon	턞
eor	턟
eop	턠
eot	턡
eoi	턢
ewo	턣
eoo	턤
eoa	턥
eoh	턦
eob	턧
eom	턨
eoq	턩
eou	턪
eod	턫
eoz	턬
eoe	턭
eox	턮
eow	턯
ejf	턲
ejv	턳
ejk	턵
ejg	턶
ejj	턹
ejn	턺
ejr	턻
ejp	턼
ejt	턽
eji	턾
ewj	턿
ejh	텂
ejm	텄
epf	텎
epv	텏
epk	텑
epg	텒
epj	텕
epn	텖
epr	텗
epp	텘
ept	텙
epi	텚
ewp	텛
eph	텞
epm	텠
egf	텪
egv	텫
egk	텭
egg	텮
egj	텱
egn	텲
egr	텳
egp	텴
egt	텵
egi	텶
ewg	텷
egh	텺
egm	텼
eq	톄
eqy	톅
eqf	톆
eqv	톇
eql	톈
eqk	톉
eqg	톊
eqc	톋
eqs	톌
eqj	톍
eqn	톎
eqr	톏
eqp	톐
eqt	톑
eqi	톒
ewq	톓
eqo	톔
eqa	톕
eqh	톖
eqb	톗
eqm	톘
eqq	톙
equ	톚
eqd	톛
eqz	톜
eqe	톝
eqx	톞
eqw	톟
enf	톢
env	톣
enk	톥
eng	톦
enj	톩
enn	톪
enr	톫
enp	톬
ent	톭
eni	톮
ewn	톯
enh	톲
enm	톴
ee	톼
eey	톽
eef	톾
eev	톿
eel	퇀
eek	퇁
eeg	퇂
eec	퇃
ees	퇄
eej	퇅
een	퇆
eer	퇇
eep	퇈
eet	퇉
eei	퇊
ewe	퇋
eeo	퇌
eea	퇍
eeh	퇎
eeb	퇏
eem	퇐
eeq	퇑
eeu	퇒
eed	퇓
eez	퇔
eee	퇕
eex	퇖
eew	퇗
es	퇘
esy	퇙
esf	퇚
esv	퇛
esl	퇜
esk	퇝
esg	퇞
esc	퇟
ess	퇠
esj	퇡
esn	퇢
esr	퇣
esp	퇤
est	퇥
esi	퇦
ews	퇧
eso	퇨
esa	퇩
esh	퇪
esb	퇫
esm	퇬
esq	퇭
esu	퇮
esd	퇯
esz	퇰
ese	퇱
esx	퇲
esw	퇳
ex	퇴
exy	퇵
exf	퇶
exv	퇷
exl	퇸
exk	퇹
exg	퇺
exc	퇻
exs	퇼
exj	퇽
exn	퇾
exr	퇿
exp	툀
ext	툁
exi	툂
ewx	툃
exo	툄
exa	툅
exh	툆
exb	툇
exm	툈
exq	툉
exu	툊
exd	툋
exz	툌
exe	툍
exx	툎
exw	툏
emf	툒
emv	툓
emk	툕
emg	툖
emj	툙
emn	툚
emr	툛
emp	툜
emt	툝
emi	툞
ewm	툟
emh	툢
emm	툤
etf	툮
etv	툯
etk	툱
etg	툲
etj	툵
etn	툶
etr	툷
etp	툸
ett	툹
eti	툺
ewt	툻
eth	툾
etm	퉀
ea	퉈
eay	퉉
eaf	퉊
eav	퉋
eal	퉌
eak	퉍
eag	퉎
eac	퉏
eas	퉐
eaj	퉑
ean	퉒
ear	퉓
eap	퉔
eat	퉕
eai	퉖
ewa	퉗
eao	퉘
eaa	퉙
eah	퉚
eab	퉛
eam	퉜
eaq	퉝
eau	퉞
ead	퉟
eaz	퉠
eae	퉡
eax	퉢
eaw	퉣
ez	퉤
ezy	퉥
ezf	퉦
ezv	퉧
ezl	퉨
ezk	퉩
ezg	퉪
ezc	퉫
ezs	퉬
ezj	퉭
ezn	퉮
ezr	퉯
ezp	퉰
ezt	퉱
ezi	퉲
ewz	퉳
ezo	퉴
eza	퉵
ezh	퉶
ezb	퉷
ezm	퉸
ezq	퉹
ezu	퉺
ezd	퉻
ezz	퉼
eze	퉽
ezx	퉾
ezw	퉿
ed	튀
edy	튁
edf	튂
edv	튃
edl	튄
edk	튅
edg	튆
edc	튇
eds	튈
edj	튉
edn	튊
edr	튋
edp	튌
edt	튍
edi	튎
ewd	튏
edo	튐
eda	튑
edh	튒
edb	튓
edm	튔
edq	튕
edu	튖
edd	튗
edz	튘
ede	튙
edx	튚
edw	튛
erf	튞
erv	튟
erk	튡
erg	튢
erj	튥
ern	튦
err	튧
erp	튨
ert	튩
eri	튪
ewr	튫
erh	튮
erm	튰
evf	튺
evv	튻
evk	튽
evg	튾
evj	틁
evn	틂
evr	틃
evp	틄
evt	틅
evi	틆
ewv	틇
evh	틊
evm	틌
el	틔
ely	틕
elf	틖
elv	틗
ell	틘
elk	틙
elg	틚
elc	틛
els	틜
elj	틝
eln	틞
elr	틟
elp	틠
elt	틡
eli	틢
ewl	틣
elo	틤
ela	틥
elh	틦
elb	틧
elm	틨
elq	틩
elu	틪
eld	틫
elz	틬
ele	틭
elx	틮
elw	틯
eif	틲
eiv	틳
eik	틵
eig	틶
eij	틹
ein	틺
eir	틻
eip	틼
eit	틽
eii	틾
ewi	틿
eih	팂
eim	팄
#s18
xkf	팎
xkv	팏
xkk	팑
xkg	팒
xkj	팕
xkn	팖
xkr	팗
xkp	팘
xkt	팙
xki	팚
xwk	팛
xkh	팞
xkm	팠
xhf	팪
xhv	팫
xhk	팭
xhg	팮
xhj	팱
xhn	팲
xhr	팳
xhp	팴
xht	팵
xhi	팶
xwh	팷
xhh	팺
xhm	팼
xff	퍆
xfv	퍇
xfk	퍉
xfg	퍊
xfj	퍍
xfn	퍎
xfr	퍏
xfp	퍐
xft	퍑
xfi	퍒
xwf	퍓
xfh	퍖
xfm	퍘
xo	퍠
xoy	퍡
xof	퍢
xov	퍣
xol	퍤
xok	퍥
xog	퍦
xoc	퍧
xos	퍨
xoj	퍩
xon	퍪
xor	퍫
xop	퍬
xot	퍭
xoi	퍮
xwo	퍯
xoo	퍰
xoa	퍱
xoh	퍲
xob	퍳
xom	퍴
xoq	퍵
xou	퍶
xod	퍷
xoz	퍸
xoe	퍹
xox	퍺
xow	퍻
xjf	퍾
xjv	퍿
xjk	펁
xjg	펂
xjj	펅
xjn	펆
xjr	펇
xjp	펈
xjt	펉
xji	펊
xwj	펋
xjh	펎
xjm	펐
xpf	펚
xpv	펛
xpk	펝
xpg	펞
xpj	펡
xpn	펢
xpr	펣
xpp	펤
xpt	펥
xpi	펦
xwp	펧
xph	펪
xpm	펬
xgf	펶
xgv	펷
xgk	펹
xgg	펺
xgj	펽
xgn	펾
xgr	펿
xgp	폀
xgt	폁
xgi	폂
xwg	폃
xgh	폆
xgm	폈
xq	폐
xqy	폑
xqf	폒
xqv	폓
xql	폔
xqk	폕
xqg	폖
xqc	폗
xqs	폘
xqj	폙
xqn	폚
xqr	폛
xqp	폜
xqt	폝
xqi	폞
xwq	폟
xqo	폠
xqa	폡
xqh	폢
xqb	폣
xqm	폤
xqq	폥
xqu	폦
xqd	폧
xqz	폨
xqe	폩
xqx	폪
xqw	폫
xnf	폮
xnv	폯
xnk	폱
xng	폲
xnj	폵
xnn	폶
xnr	폷
xnp	폸
xnt	폹
xni	폺
xwn	폻
xnh	폾
xnm	퐀
xe	퐈
xey	퐉
xef	퐊
xev	퐋
xel	퐌
xek	퐍
xeg	퐎
xec	퐏
xes	퐐
xej	퐑
xen	퐒
xer	퐓
xep	퐔
xet	퐕
xei	퐖
xwe	퐗
xeo	퐘
xea	퐙
xeh	퐚
xeb	퐛
xem	퐜
xeq	퐝
xeu	퐞
xed	퐟
xez	퐠
xee	퐡
xex	퐢
xew	퐣
xs	퐤
xsy	퐥
xsf	퐦
xsv	퐧
xsl	퐨
xsk	퐩
xsg	퐪
xsc	퐫
xss	퐬
xsj	퐭
xsn	퐮
xsr	퐯
xsp	퐰
xst	퐱
xsi	퐲
xws	퐳
xso	퐴
xsa	퐵
xsh	퐶
xsb	퐷
xsm	퐸
xsq	퐹
xsu	퐺
xsd	퐻
xsz	퐼
xse	퐽
xsx	퐾
xsw	퐿
xx	푀
xxy	푁
xxf	푂
xxv	푃
xxl	푄
xxk	푅
xxg	푆
xxc	푇
xxs	푈
xxj	푉
xxn	푊
xxr	푋
xxp	푌
xxt	푍
xxi	푎
xwx	푏
xxo	푐
xxa	푑
xxh	푒
xxb	푓
xxm	푔
xxq	푕
xxu	푖
xxd	푗
xxz	푘
xxe	푙
xxx	푚
xxw	푛
xmf	푞
xmv	푟
xmk	푡
xmg	푢
xmj	푥
xmn	푦
xmr	푧
xmp	푨
xmt	푩
xmi	푪
xwm	푫
xmh	푮
xmm	푰
xtf	푺
xtv	푻
xtk	푽
xtg	푾
xtj	풁
xtn	풂
xtr	풃
xtp	풄
xtt	풅
xti	풆
xwt	풇
xth	풊
xtm	풌
xa	풔
xay	풕
xaf	풖
xav	풗
xal	풘
xak	풙
xag	풚
xac	풛
xas	풜
xaj	풝
xan	풞
xar	풟
xap	풠
xat	풡
xai	풢
xwa	풣
xao	풤
xaa	풥
xah	풦
xab	풧
xam	풨
xaq	풩
xau	풪
xad	풫
xaz	풬
xae	풭
xax	풮
xaw	풯
xz	풰
xzy	풱
xzf	풲
xzv	풳
xzl	풴
xzk	풵
xzg	풶
xzc	풷
xzs	풸
xzj	풹
xzn	풺
xzr	풻
xzp	풼
xzt	풽
xzi	풾
xwz	풿
xzo	퓀
xza	퓁
xzh	퓂
xzb	퓃
xzm	퓄
xzq	퓅
xzu	퓆
xzd	퓇
xzz	퓈
xze	퓉
xzx	퓊
xzw	퓋
xd	퓌
xdy	퓍
xdf	퓎
xdv	퓏
xdl	퓐
xdk	퓑
xdg	퓒
xdc	퓓
xds	퓔
xdj	퓕
xdn	퓖
xdr	퓗
xdp	퓘
xdt	퓙
xdi	퓚
xwd	퓛
xdo	퓜
xda	퓝
xdh	퓞
xdb	퓟
xdm	퓠
xdq	퓡
xdu	퓢
xdd	퓣
xdz	퓤
xde	퓥
xdx	퓦
xdw	퓧
xrf	퓪
xrv	퓫
xrk	퓭
xrg	퓮
xrj	퓱
xrn	퓲
xrr	퓳
xrp	퓴
xrt	퓵
xri	퓶
xwr	퓷
xrh	퓺
xrm	퓼
xvf	픆
xvv	픇
xvk	픉
xvg	픊
xvj	픍
xvn	픎
xvr	픏
xvp	픐
xvt	픑
xvi	픒
xwv	픓
xvh	픖
xvm	픘
xl	픠
xly	픡
xlf	픢
xlv	픣
xll	픤
xlk	픥
xlg	픦
xlc	픧
xls	픨
xlj	픩
xln	픪
xlr	픫
xlp	픬
xlt	픭
xli	픮
xwl	픯
xlo	픰
xla	픱
xlh	픲
xlb	픳
xlm	픴
xlq	픵
xlu	픶
xld	픷
xlz	픸
xle	픹
xlx	픺
xlw	픻
xif	픾
xiv	픿
xik	핁
xig	핂
xij	핅
xin	핆
xir	핇
xip	핈
xit	핉
xii	핊
xwi	핋
xih	핎
xim	핐
#s19
wkf	핚
wkv	핛
wkk	핝
wkg	핞
wkj	핡
wkn	핢
wkr	핣
wkp	핤
wkt	핥
wki	핦
wwk	핧
wkh	핪
wkm	핬
whf	핶
whv	핷
whk	핹
whg	핺
whj	핽
whn	핾
whr	핿
whp	햀
wht	햁
whi	햂
wwh	햃
whh	햆
whm	했
wff	햒
wfv	햓
wfk	햕
wfg	햖
wfj	햙
wfn	햚
wfr	햛
wfp	햜
wft	햝
wfi	햞
wwf	햟
wfh	햢
wfm	햤
wo	햬
woy	햭
wof	햮
wov	햯
wol	햰
wok	햱
wog	햲
woc	햳
wos	햴
woj	햵
won	햶
wor	햷
wop	햸
wot	햹
woi	햺
wwo	햻
woo	햼
woa	햽
woh	햾
wob	햿
wom	헀
woq	헁
wou	헂
wod	헃
woz	헄
woe	헅
wox	헆
wow	헇
wjf	헊
wjv	헋
wjk	헍
wjg	헎
wjj	헑
wjn	헒
wjr	헓
wjp	헔
wjt	헕
wji	헖
wwj	헗
wjh	헚
wjm	헜
wpf	헦
wpv	헧
wpk	헩
wpg	헪
wpj	헭
wpn	헮
wpr	헯
wpp	헰
wpt	헱
wpi	헲
wwp	헳
wph	헶
wpm	헸
wgf	혂
wgv	혃
wgk	혅
wgg	혆
wgj	혉
wgn	혊
wgr	혋
wgp	혌
wgt	혍
wgi	혎
wwg	혏
wgh	혒
wgm	혔
wq	혜
wqy	혝
wqf	혞
wqv	혟
wql	혠
wqk	혡
wqg	혢
wqc	혣
wqs	혤
wqj	혥
wqn	혦
wqr	혧
wqp	혨
wqt	혩
wqi	혪
wwq	혫
wqo	혬
wqa	혭
wqh	혮
wqb	혯
wqm	혰
wqq	혱
wqu	혲
wqd	혳
wqz	혴
wqe	혵
wqx	혶
wqw	혷
wnf	혺
wnv	혻
wnk	혽
wng	혾
wnj	홁
wnn	홂
wnr	홃
wnp	홄
wnt	홅
wni	홆
wwn	홇
wnh	홊
wnm	홌
we	화
wey	확
wef	홖
wev	홗
wel	환
wek	홙
weg	홚
wec	홛
wes	활
wej	홝
wen	홞
wer	홟
wep	홠
wet	홡
wei	홢
wwe	홣
weo	홤
wea	홥
weh	홦
web	홧
wem	홨
weq	황
weu	홪
wed	홫
wez	홬
wee	홭
wex	홮
wew	홯
ws	홰
wsy	홱
wsf	홲
wsv	홳
wsl	홴
wsk	홵
wsg	홶
wsc	홷
wss	홸
wsj	홹
wsn	홺
wsr	홻
wsp	홼
wst	홽
wsi	홾
wws	홿
wso	횀
wsa	횁
wsh	횂
wsb	횃
wsm	횄
wsq	횅
wsu	횆
wsd	횇
wsz	횈
wse	횉
wsx	횊
wsw	횋
wx	회
wxy	획
wxf	횎
wxv	횏
wxl	횐
wxk	횑
wxg	횒
wxc	횓
wxs	횔
wxj	횕
wxn	횖
wxr	횗
wxp	횘
wxt	횙
wxi	횚
wwx	횛
wxo	횜
wxa	횝
wxh	횞
wxb	횟
wxm	횠
wxq	횡
wxu	횢
wxd	횣
wxz	횤
wxe	횥
wxx	횦
wxw	횧
wmf	횪
wmv	횫
wmk	횭
wmg	횮
wmj	횱
wmn	횲
wmr	횳
wmp	횴
wmt	횵
wmi	횶
wwm	횷
wmh	횺
wmm	횼
wtf	훆
wtv	훇
wtk	훉
wtg	훊
wtj	훍
wtn	훎
wtr	훏
wtp	훐
wtt	훑
wti	훒
wwt	훓
wth	훖
wtm	훘
wa	훠
way	훡
waf	훢
wav	훣
wal	훤
wak	훥
wag	훦
wac	훧
was	훨
waj	훩
wan	훪
war	훫
wap	훬
wat	훭
wai	훮
wwa	훯
wao	훰
waa	훱
wah	훲
wab	훳
wam	훴
waq	훵
wau	훶
wad	훷
waz	훸
wae	훹
wax	훺
waw	훻
wz	훼
wzy	훽
wzf	훾
wzv	훿
wzl	휀
wzk	휁
wzg	휂
wzc	휃
wzs	휄
wzj	휅
wzn	휆
wzr	휇
wzp	휈
wzt	휉
wzi	휊
wwz	휋
wzo	휌
wza	휍
wzh	휎
wzb	휏
wzm	휐
wzq	휑
wzu	휒
wzd	휓
wzz	휔
wze	휕
wzx	휖
wzw	휗
wd	휘
wdy	휙
wdf	휚
wdv	휛
wdl	휜
wdk	휝
wdg	휞
wdc	휟
wds	휠
wdj	휡
wdn	휢
wdr	휣
wdp	휤
wdt	휥
wdi	휦
wwd	휧
wdo	휨
wda	휩
wdh	휪
wdb	휫
wdm	휬
wdq	휭
wdu	휮
wdd	휯
wdz	휰
wde	휱
wdx	휲
wdw	휳
wrf	휶
wrv	휷
wrk	휹
wrg	휺
wrj	휽
wrn	휾
wrr	휿
wrp	흀
wrt	흁
wri	흂
wwr	흃
wrh	흆
wrm	흈
wvf	흒
wvv	흓
wvk	흕
wvg	흖
wvj	흙
wvn	흚
wvr	흛
wvp	흜
wvt	흝
wvi	흞
wwv	흟
wvh	흢
wvm	흤
wl	희
wly	흭
wlf	흮
wlv	흯
wll	흰
wlk	흱
wlg	흲
wlc	흳
wls	흴
wlj	흵
wln	흶
wlr	흷
wlp	흸
wlt	흹
wli	흺
wwl	흻
wlo	흼
wla	흽
wlh	흾
wlb	흿
wlm	힀
wlq	힁
wlu	힂
wld	힃
wlz	힄
wle	힅
wlx	힆
wlw	힇
wif	힊
wiv	힋
wik	힍
wig	힎
wij	힑
win	힒
wir	힓
wip	힔
wit	힕
wii	힖
wwi	힗
wih	힚
wim	힜
#諺文使用簡根結束
#諺文正碼啟始
yk	가
yky	각
ykyy	갂
ykyb	갃
ykl	간
yklu	갅
yklw	갆
ykc	갇
yks	갈
yksy	갉
ykso	갊
yksa	갋
yksb	갌
ykse	갍
yksx	갎
yksw	갏
yko	감
yka	갑
ykab	값
ykb	갓
ykbb	갔
ykq	강
yku	갖
ykd	갗
ykz	갘
yke	같
ykx	갚
ykw	갛
yh	개
yhy	객
yhyy	갞
yhyb	갟
yhl	갠
yhlu	갡
yhlw	갢
yhc	갣
yhs	갤
yhsy	갥
yhso	갦
yhsa	갧
yhsb	갨
yhse	갩
yhsx	갪
yhsw	갫
yho	갬
yha	갭
yhab	갮
yhb	갯
yhbb	갰
yhq	갱
yhu	갲
yhd	갳
yhz	갴
yhe	갵
yhx	갶
yhw	갷
yf	갸
yfy	갹
yfyy	갺
yfyb	갻
yfl	갼
yflu	갽
yflw	갾
yfc	갿
yfs	걀
yfsy	걁
yfso	걂
yfsa	걃
yfsb	걄
yfse	걅
yfsx	걆
yfsw	걇
yfo	걈
yfa	걉
yfab	걊
yfb	걋
yfbb	걌
yfq	걍
yfu	걎
yfd	걏
yfz	걐
yfe	걑
yfx	걒
yfw	걓
yhh	걔
yhhy	걕
yhhyy	걖
yhhyb	걗
yhhl	걘
yhhlu	걙
yhhlw	걚
yhhc	걛
yhhs	걜
yhhsy	걝
yhhso	걞
yhhsa	걟
yhhsb	걠
yhhse	걡
yhhsx	걢
yhhsw	걣
yhho	걤
yhha	걥
yhhab	걦
yhhb	걧
yhhbb	걨
yhhq	걩
yhhu	걪
yhhd	걫
yhhz	걬
yhhe	걭
yhhx	걮
yhhw	걯
yj	거
yjy	걱
yjyy	걲
yjyb	걳
yjl	건
yjlu	걵
yjlw	걶
yjc	걷
yjs	걸
yjsy	걹
yjso	걺
yjsa	걻
yjsb	걼
yjse	걽
yjsx	걾
yjsw	걿
yjo	검
yja	겁
yjab	겂
yjb	것
yjbb	겄
yjq	겅
yju	겆
yjd	겇
yjz	겈
yje	겉
yjx	겊
yjw	겋
yp	게
ypy	겍
ypyy	겎
ypyb	겏
ypl	겐
yplu	겑
yplw	겒
ypc	겓
yps	겔
ypsy	겕
